,id,Name,Year,Rating,tags
130,130,Only Angels Have Wings,1939,7.6,"howard hawk cari grant jean arthur rita hayworth richard barthelmess adventure, drama, romanc at a remot south american trade port, the manag of an air-freight compani is forc to risk hi pilots' live in order to win an import contract as a travel american showgirl stop in town."
131,131,A Woman Under the Influence,1974,8,"john cassavet gena rowland peter falk fred draper ladi rowland drama, romanc although wife and mother mabel is love by her husband nick, her mental ill place a strain on the marriage."
132,132,Meet Me in St. Louis,1944,7.5,"vincent minnelli judi garland margaret o'brien mari astor lucil bremer comedy, drama, famili young love and childish fear highlight a year in the life of a turn-of-the-centuri family."
133,133,Jules and Jim,1962,7.7,"françoi truffaut jeann moreau oskar werner henri serr vanna urbino drama, romanc decad of a love triangl concern two friend and an impuls woman."
134,134,Journey to Italy,1954,7.3,"roberto rossellini ingrid bergman georg sander maria mauban anna proclem drama, romanc an unhappili marri coupl attempt to find direct and insight while vacat in naples."
135,135,Red Beard,1965,8.3,"akira kurosawa toshirô mifun yûzô kayama tsutomu yamazaki reiko dan drama in 19th-centuri japan, a rough-temp yet charit town doctor train a young intern."
136,136,Dog Day Afternoon,1975,8,"sidney lumet al pacino john cazal penelop allen sulli boyar biography, crime, drama three amateur bank robber plan to hold up a bank. a nice simpl robbery: walk in, take the money, and run. unfortunately, the supposedli uncompl heist suddenli becom a bizarr nightmar as everyth that could go wrong does."
137,137,Ran,1985,8.2,"akira kurosawa tatsuya nakadai akira terao jinpachi nezu daisuk ryû action, drama, war in mediev japan, an elderli warlord retires, hand over hi empir to hi three sons. however, he vastli underestim how the new-found power will corrupt them and caus them to turn on each other...and him."
138,138,Mutiny on the Bounty,1935,7.6,"frank lloyd charl laughton clark gabl franchot tone herbert mundin adventure, biography, drama first mate fletcher christian lead a revolt against hi sadist commander, captain bligh, in thi classic seafar adventure, base on the real-lif 1789 mutiny."
139,139,Alien,1979,8.5,"ridley scott sigourney weaver tom skerritt john hurt veronica cartwright horror, sci-fi the crew of a commerci spacecraft encount a deadli lifeform after investig a mysteri transmiss of unknown origin."
140,140,L'Atalante,1934,7.7,"jean vigo dita parlo jean dasté gill margar loui lefebvr comedy, drama, romanc newli marri coupl juliett and a ship captain jean struggl through marriag as they travel on the l'atalant along with the captain' first mate le père jule and a cabin boy."
141,141,Rocco and His Brothers,1960,8.2,"luchino visconti alain delon renato salvatori anni girardot claudia cardinal crime, drama, sport have recent been uproot to milan, rocco and hi four brother each look for a new way in life when a prostitut come between rocco and hi brother simone."
142,142,The Deer Hunter,1978,8.1,"michael cimino robert de niro christoph walken john cazal john savag drama, war an in-depth examin of the way in which the vietnam war impact and disrupt the live of sever friend in a small steel mill town in pennsylvania."
143,143,Jaws,1975,8.1,"steven spielberg roy scheider robert shaw richard dreyfuss lorrain gari adventure, mystery, thriller when a killer shark unleash chao on a beach commun off cape cod, it' up to a local sheriff, a marin biologist, and an old seafar to hunt the beast down."
144,144,Once Upon a Time in the West,1968,8.5,sergio leon henri fonda charl bronson claudia cardinal jason robard western a mysteri stranger with a harmonica join forc with a notori desperado to protect a beauti widow from a ruthless assassin work for the railroad.
145,145,The Big Sleep,1946,7.9,"howard hawk humphrey bogart lauren bacal john ridg martha vicker crime, film-noir, mysteri privat detect philip marlow is hire by a wealthi family. befor the complex case is over, he' seen murder, blackmail and what might be love."
146,146,Solaris,1972,8,"andrei tarkovski natalya bondarchuk donata banioni jüri järvet vladislav dvorzhetskiy drama, mystery, sci-fi a psychologist is sent to a station orbit a distant planet in order to discov what ha caus the crew to go insane."
147,147,Cool Hand Luke,1967,8.1,"stuart rosenberg paul newman georg kennedi strother martin j.d. cannon crime, drama a laid-back southern man is sentenc to two year in a rural prison, but refus to conform."
148,148,Early Summer,1951,8.1,"yasujirô ozu setsuko hara chishû ryû chikag awashima kuniko miyak drama, romanc a famili choos a match for their daughter noriko, but she, surprisingly, ha her own plans."
149,149,Out of the Past,1947,8,"jacqu tourneur robert mitchum jane greer kirk dougla rhonda fleme crime, drama, film-noir a privat eye escap hi past to run a ga station in a small town, but hi past catch up with him. now he must return to the big citi world of danger, corruption, doubl crosses, and duplicit dames."
150,150,Woman in the Dunes,1964,8.5,"hiroshi teshigahara eiji okada kyôko kishida kôji mitsui hiroko itô drama, thriller an entomologist on vacat is trap by local villag into live with a woman whose life task is shovel sand for them."
151,151,Frankenstein,1931,7.8,"jame whale colin clive mae clark bori karloff john bole drama, horror, sci-fi dr henri frankenstein is obsess with assembl a live be from part of sever exhum corpses."
152,152,My Fair Lady,1964,7.7,"georg cukor audrey hepburn rex harrison stanley holloway wilfrid hyde-whit drama, family, music in 1910 london, snobbish phonet professor henri higgin agre to a wager that he can make crude flower girl, eliza doolittle, present in high society."
153,153,A Man Escaped,1956,8.2,"robert bresson françoi leterri charl le clainch mauric beerblock roland monod drama, thriller, war a captur french resist fighter dure world war ii engin a daunt escap from a german prison in france."
154,154,Viridiana,1961,8.1,"lui buñuel silvia pinal francisco rabal fernando rey josé calvo drama viridiana, a young nun about to take her final vows, pay a visit to her widow uncl at the request of her mother superior."
155,155,Days of Heaven,1978,7.7,"terrenc malick richard gere brook adam sam shepard linda manz drama, romanc a hot-temp farm labor convinc the woman he love to marri their rich but die boss so that they can have a claim to hi fortune."
156,156,Cléo from 5 to 7,1962,7.8,"agnè varda corinn marchand antoin bourseil dominiqu davray dorothé blanck comedy, drama, music cleo, a singer and hypochondriac, becom increasingli worri that she might have cancer while await test result from her doctor."
157,157,Rosemary's Baby,1968,8,"roman polanski mia farrow john cassavet ruth gordon sidney blackmer drama, horror a young coupl tri for a babi move into an aging, ornat apart build on central park west, where they find themselv surround by peculiar neighbors."
158,158,Der blaue Engel,1930,7.7,"josef von sternberg emil jan marlen dietrich kurt gerron rosa valetti drama, music, romanc an elderli professor' order life spin danger out of control when he fall for a nightclub singer."
159,159,Ordet,1955,8.2,"carl theodor dreyer henrik malberg emil hass christensen preben lerdorff rye hann aagesen drama follow the live of the borgen family, as they deal with inner conflict, as well as religi conflict with each other, and the rest of the town."
160,160,Napoleon,1927,8.2,"abel ganc albert dieudonné vladimir roudenko edmond van daël alexandr koubitzki biography, drama, histori a film about the french general' youth and earli militari career."
161,161,Network,1976,8.1,"sidney lumet fay dunaway william holden peter finch robert duval drama a televis network cynic exploit a derang former anchor' rave and revel about the news media for it own profit, but find that hi messag may be difficult to control."
162,162,A Matter of Life and Death,1946,8,"michael powel emer pressburg david niven kim hunter robert coot kathleen byron drama, fantasy, romanc a british wartim aviat who cheat death must argu for hi life befor a celesti court, hope to prolong hi fledgl romanc with an american girl."
163,163,The 39 Steps,1935,7.6,"alfr hitchcock robert donat madelein carrol luci mannheim godfrey tearl crime, mystery, thriller a man in london tri to help a counter-espionag agent, but when the agent is kill and the man stand accused, he must go on the run to save himself and stop a spi ring that is tri to steal top-secret information."
164,164,Pather Panchali,1955,8.2,"satyajit ray kanu bannerje karuna bannerje subir banerje chunibala devi drama impoverish priest harihar ray, dream of a better life for himself and hi family, leav hi rural bengal villag in search of work."
165,165,High Noon,1952,8,"fred zinnemann gari cooper grace kelli thoma mitchel lloyd bridg drama, thriller, western a town marshal, despit the disagr of hi newlyw bride and the townspeopl around him, must face a gang of deadli killer alon at ""high noon"" when the gang leader, an outlaw he ""sent up"" year ago, arriv on the noon train."
166,166,Black Narcissus,1947,7.7,"michael powel emer pressburg deborah kerr david farrar flora robson jenni laird drama a group of nun struggl to establish a convent in the himalayas, while isolation, extrem weather, altitude, and cultur clash all conspir to drive the well-intent missionari mad."
167,167,The Sting,1973,8.3,"georg roy hill paul newman robert redford robert shaw charl durn comedy, crime, drama two grifter team up to pull off the ultim con."
168,168,The French Connection,1971,7.7,"william friedkin gene hackman roy scheider fernando rey toni lo bianco action, crime, drama a pair of nypd detect in the narcot bureau stumbl onto a heroin smuggl ring base in marseilles, but stop them and captur their leader prove an elus goal."
169,169,Strangers on a Train,1951,7.9,"alfr hitchcock farley granger robert walker ruth roman leo g. carrol crime, drama, film-noir a psychopath man tri to forcibl persuad a tenni star to agre to hi theori that two stranger can get away with murder by submit to hi plan to kill the other' most-hat person."
170,170,The Cranes Are Flying,1957,8.3,"mikhail kalatozov tatyana samoylova aleksey batalov vasiliy merkurev aleksandr shvorin drama, romance, war veronica plan a rendezv with her lover, boris, at the bank of river, onli for him to be draft into world war ii shortli thereafter."
